id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,country,currency
1073061690973473430,"Lyell: Great views, comfy bed, heating throughout",557178337,Anthony And Elena,nan,West Coast,-42.082970852111,145.55532839060598,Entire home/apt,170.0,1,1,2024-03-12,0.17,2,333,1,DA2023/69,"Tasmania, Tasmania, Australia",unknown
3800589,"Central Paris, Private Room in bright Design flat.",14113910,Sandy,nan,Bourse,48.86838,2.34677,Private room,70.0,1,462,2024-06-24,3.77,1,191,34,nan,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
28706425,WHITE PEARLS ADULTS ONLY VILLA 4 PERSONS KASSOS,150826127,Aegean Pearls Ike,nan,Κω (Kos),36.91027,27.26834,Private room,333.0,2,0,nan,nan,10,166,0,1471K91000501901,"Stockholm, Stockholms lÃ¤n, Sweden",unknown
1050905846547536268,Conforto e agito,544908537,Magda,nan,Botafogo,-22.95473402996911,-43.18331100046635,Private room,200.0,2,1,2024-02-14,0.13,1,89,1,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
51847539,Gem spot close to Convention Center,239802989,Tang,Other Cities,Pasadena,34.14259,-118.14318,Entire home/apt,179.0,30,2,2023-07-30,0.08,1,89,0,nan,"Los Angeles, California, United States",unknown
1125367407707469471,The only 1BR apartment on the Champs-Elysées,564251645,Rusard,nan,Élysée,48.8716253,2.3044092,Entire home/apt,114.0,2,3,2024-06-14,0.88,146,18,3,7510812049740,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
3456555,Beautiful vacation house for 5,17419518,Carles,nan,L'Escala,42.10522,3.14881,Entire home/apt,nan,8,26,2024-08-26,0.21,1,0,2,HUTG-019350,"Girona, Catalonia, Spain",unknown
800721777228154273,Apartamento Leme Rj -zona sul,495187593,Luiza,nan,Copacabana,-22.96038886921555,-43.17434291008486,Entire home/apt,400.0,2,6,2024-06-02,0.31,2,0,4,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
1088942885201703115,Villa Giulia Dependance,125016390,Michele,nan,Valderice,38.0614935,12.5919447,Private room,70.0,1,0,nan,nan,3,157,0,nan,"Sicily, Sicilia, Italy",unknown
922907246164178988,Appartement 125m2 - 3 chambres,23002229,Mélanie,nan,Luxembourg,48.8483917,2.3320431,Entire home/apt,1500.0,3,0,nan,nan,1,305,0,nan,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
13220978,"Renovated Spacious Baixa Apartment, by TimeCooler",74171605,Rui & Elsa,Lisboa,Arroios,38.72489,-9.13223,Entire home/apt,194.0,2,362,2024-08-31,3.6,25,324,35,30576/AL,"Lisbon, Lisbon, Portugal",unknown
872319819024931733,3277 Guest House Eleonora-Camera M by BarbarHouse,9632167,Barbarhouse SRL,Lecce,Alliste,39.94666,18.09052,Private room,38.0,1,0,nan,nan,1342,1,0,LE07500491000034215,"Puglia, Puglia, Italy",unknown
42484053,Bluewind apartment near the sea - Enjoy summer A,338291737,Bluewind,nan,Κισσάμου,35.49828,23.64527,Entire home/apt,60.0,3,9,2024-09-26,0.18,4,65,5,00000912254,"Crete, Crete, Greece",unknown
50195938,J20House - 2 person downtown Rotterdam canal apt.,405133053,Jules,Rotterdam Centrum,Stadsdriehoek,51.92314,4.48245,Entire home/apt,nan,2,44,2024-08-16,1.14,1,0,10,0599 668F B217 B5CB 8A0E,"Rotterdam, South Holland, The Netherlands",unknown
43054703,Paz e Tranquilidade na Urca!!!,790898,Manoel,nan,Urca,-22.94515,-43.16236,Entire home/apt,311.0,4,67,2024-09-18,1.42,1,272,21,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
33183347,Vibrant beach living - Camps Bay,182609716,Alex,nan,Ward 54,-33.95087,18.38047,Entire home/apt,1900.0,4,1,2024-03-05,0.15,2,233,1,nan,"Cape Town, Western Cape, South Africa",unknown
1186205375741916298,Chic and Contemporary Living at Cambridge Terrace,202585247,Ohana,Christchurch City,Central Ward,-43.5274687,172.639466,Entire home/apt,123.0,1,34,2024-10-23,8.1,148,47,34,nan,New Zealand,unknown
1166778363142885292,Newly remodeled on golf course,194000850,Guy,nan,78734,30.3611991,-97.9937882,Entire home/apt,nan,2,4,2024-07-14,1.32,1,0,4,nan,"Austin, Texas, United States",unknown
17793244,C39 Estudio Abuhardillado junto a CASA LUCIO,5870563,Adolfo,Centro,Palacio,40.41314,-3.71104,Entire home/apt,nan,2,14,2018-07-01,0.15,1,0,0,VT-3373,"Malaga, AndalucÃ­a, Spain",unknown
1098279408886677399,Esperienze a Roma,186946585,Vittorio,nan,XI Arvalia/Portuense,41.8674401,12.4689228,Entire home/apt,101.0,2,6,2024-08-04,1.11,1,332,6,nan,"Rome, Lazio, Italy",unknown
37469534,Rooftop Airstream,286028964,Dane,nan,Ward 115,-33.921066,18.420437,Entire home/apt,4038.0,1,19,2022-05-28,0.54,8,360,0,nan,"Cape Town, Western Cape, South Africa",unknown
928020354360769613,Palatial Grandeur by Veeve,33889201,Veeve,nan,Élysée,48.871,2.316,Entire home/apt,1071.0,4,0,nan,nan,533,199,0,7510809063922,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
804969806178540154,"Kea Tzia Koundouros Cyclades
DivineBlue Villa Nano",472052336,Ioannis And Valentina,nan,Κέας (Kea),37.581753493645486,24.278334863909297,Entire home/apt,541.0,3,0,nan,nan,2,359,0,00001695573,"Stockholm, Stockholms lÃ¤n, Sweden",unknown
1149071841627419673,Tour Eiffel Arc de Triomphe,519859499,Kevin,nan,Passy,48.86664068115422,2.295798489979217,Entire home/apt,300.0,1,0,nan,nan,1,269,0,7511608006894,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
1260382805241279282,Room private Spring hill,443037158,Geraldine,nan,Spring Hill,-27.46475,153.02203,Private room,88.0,1,6,2024-10-25,6.0,1,335,6,nan,"Brisbane, Queensland, Australia",unknown
27546458,"House and Trullo - Ceglie Messipica, Puglia",24570581,Sally,Brindisi,Ceglie Messapica,40.65552,17.44375,Entire home/apt,299.0,7,43,2024-09-23,0.67,1,249,10,nan,"Puglia, Puglia, Italy",unknown
39770804,San Pedro,83543529,Ximena,nan,Benito Juárez,19.39118,-99.18414,Private room,707.0,4,1,2019-12-17,0.02,1,90,0,nan,"Mexico City, Distrito Federal, Mexico",unknown
1253553853967232723,Toronto 2 bed downtown condo,95873031,Mary,nan,Waterfront Communities-The Island,43.64434586236612,-79.37622606754303,Entire home/apt,456.0,2,0,nan,nan,1,4,0,STR-2410-FVXVPR,"Trentino, Trentino-Alto Adige/SÃ¼dtirol, Italy",unknown
45228027,Astor’s Boutique Egnatia (C),163123431,Ntemi And Nick,nan,Thessaloniki,40.64003,22.93841,Entire home/apt,38.0,2,110,2024-08-29,2.28,15,360,23,00002397214,"Tokyo, KantÅ, Japan",unknown
929552033682665952,Lovely one bedroom apartment,21754562,Chiara & Roberto,nan,BUENOS AIRES - VENEZIA,45.4852363,9.2200106,Entire home/apt,88.0,30,1,2024-08-02,0.64,116,37,1,nan,"Milan, Lombardy, Italy",unknown
580362350359534896,Casa Brisa in S'agaro with sea views and private garden,132635058,Rent Costa Brava,nan,Sant Feliu de Guíxols,41.79415,3.04601,Entire home/apt,nan,1,3,2024-08-10,0.11,30,0,1,HUTG-046195,"Girona, Catalonia, Spain",unknown
808121185798616692,The L.A. Dream,1246553,Michael,Other Cities,West Hollywood,34.093783728453324,-118.34937676949416,Entire home/apt,nan,31,1,2023-05-27,0.06,2,362,0,nan,"Los Angeles, California, United States",unknown
1065040966370168868,BHA018 - C - Apartment Athens,461193921,The Best Homes,nan,ΛΥΚΑΒΗΤΤΟΣ,37.978738850956994,23.74207928209256,Entire home/apt,222.0,3,0,nan,nan,47,350,0,00001246482,"Athens, Attica, Greece",unknown
51502408,OPRY AREA GEM! 2 Bed/2 Bath/Hot Tub/Sleeps 6!,21736973,CousinsBNB,nan,District 15,36.19564,-86.6861,Entire home/apt,214.0,2,67,2024-08-05,1.83,12,358,15,nan,"Nashville, Tennessee, United States",unknown
9688744,315 Le Dimore Turchesi - Trilo B,9632167,Barbarhouse SRL,Lecce,Salve,39.83844,18.25869,Entire home/apt,73.0,2,2,2021-08-07,0.03,1342,183,0,nan,"Puglia, Puglia, Italy",unknown
18505873,Between 2 beaches + lonely coast ❤️island studio,804101,Dimitris,nan,Μαλεβιζίου,35.40161,25.02123,Entire home/apt,66.0,3,100,2024-09-17,1.15,3,39,17,00001170894,"Crete, Crete, Greece",unknown
42656403,Private bedroom is 3-bedroom condominium,323930955,Rowan,nan,York University Heights,43.76432,-79.49299,Private room,nan,28,0,nan,nan,1,0,0,nan,"Trentino, Trentino-Alto Adige/SÃ¼dtirol, Italy",unknown
42385510,Quarto no coração da cidade!,337217977,Moacyr,nan,Laranjeiras,-22.93929,-43.18296,Private room,500.0,1,3,2023-01-01,0.05,1,83,0,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
962446359873721755,Loft no Recreio dos Bandeirantes-RJ Praia/Piscina.,519882143,Kelly,nan,Recreio dos Bandeirantes,-23.01456652862032,-43.45832660794258,Entire home/apt,186.0,3,56,2024-09-17,4.24,1,173,49,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
1118915318715418471,Private Room in House with Large Beautiful Garden,279816426,Adam,nan,Brent,51.55665,-0.21861,Private room,50.0,5,5,2024-08-01,1.21,7,93,5,nan,"London, England, United Kingdom",unknown
50901537,#J Private bedroom with lock,211767071,Wei,nan,San Jose,37.33615,-121.83226,Private room,39.0,1,87,2024-09-08,2.24,6,84,18,nan,"Santa Clara County, California, United States",unknown
52893710,Superior Room | Grand Hotel Normandie,344542882,Leila,nan,Opéra,48.87595,2.327133,Private room,319.0,1,54,2024-03-24,1.57,4,42,3,nan,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
1183143800512693715,Cosy Studio Near Buttes aux Cailles Paris,170767271,Anne,nan,Gobelins,48.83087,2.34373,Entire home/apt,76.0,1,0,nan,nan,57,36,0,7511314178851,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
1228967668153431267,Cozy flat close to Olympiapark,597670505,Ezequiel Ilan,nan,Milbertshofen-Am Hart,48.18055447522676,11.552749347082525,Entire home/apt,nan,6,1,2024-09-21,1.0,1,1,1,nan,"Munich, Bavaria, Germany",unknown
1230269113162786610,Miceli 68 casa vacanze,469801749,Giuseppe,nan,Monreale,38.08313,13.28967,Entire home/apt,51.0,1,0,nan,nan,1,335,0,IT082049C2ZOECG955,"Sicily, Sicilia, Italy",unknown
1097153991261102774,departamento mini,537921913,Laura Alicia,nan,Álvaro Obregón,19.38324,-99.2295,Entire home/apt,251.0,2,3,2024-06-30,0.43,5,259,3,nan,"Mexico City, Distrito Federal, Mexico",unknown
1242978776843702025,One bedroom condo San Diego,139553832,Ellie,nan,Cortez Hill,32.71999161573547,-117.15757152538258,Entire home/apt,91.0,31,0,nan,nan,2,356,0,nan,"San Diego, California, United States",unknown
1068050927918092088,Appartement familial avec terrasse,115295063,Maxime,nan,Buttes-Montmartre,48.89726,2.34325,Entire home/apt,nan,1,0,nan,nan,1,237,0,7511811199923,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
1080274667322560527,"B&B Villareale 35 stanza ""massimo""",559048660,Andrea,nan,Palermo,38.12392,13.35533,Private room,58.0,1,1,2024-03-10,0.15,4,267,1,IT082053C1MNPIHY9S,"Sicily, Sicilia, Italy",unknown
1193025308187430543,Platypus Suite at Maleny House on Obi Obi Creek,586179026,Christopher,Sunshine Coast,Caloundra Hinterland,-26.7590706,152.8542665,Entire home/apt,586.0,1,0,nan,nan,3,256,0,nan,"Sunshine Coast, Queensland, Australia",unknown
1176120796485539627,Cozy Home in North Hollywood,384538646,Craftstay Corporate Housing,City of Los Angeles,Sun Valley,34.21392,-118.39116,Entire home/apt,345.0,30,0,nan,nan,30,4,0,nan,"Los Angeles, California, United States",unknown
23477057,Beautiful guestroom next to Friedrichshain,175239213,Andre,Lichtenberg,Neu Lichtenberg,52.50386,13.47741,Private room,65.0,4,292,2024-08-30,3.67,1,211,36,11/Z/AZ/001482-18,"Berlin, Berlin, Germany",unknown
1203885447697020124,Acogedor apartamento en la CDMX,590703209,Mariana,nan,Benito Juárez,19.36456,-99.15684,Entire home/apt,1329.0,1,5,2024-09-08,3.26,1,262,5,nan,"Mexico City, Distrito Federal, Mexico",unknown
1011695646360229588,Desert Moon Motel,519106514,Natalie,nan,City of Las Vegas,36.1636071,-115.1263589,Private room,84.0,1,31,2024-09-08,2.92,5,140,31,G70-04210,"Clark County, NV, Nevada, United States",unknown
667013190218543086,Incantevole appartamento vicino Piazza di Spagna,84055310,Ellie,nan,I Centro Storico,41.9036109,12.480027,Entire home/apt,220.0,2,160,2024-08-20,6.06,2,132,80,nan,"Rome, Lazio, Italy",unknown
52557138,"Luxurious home - river, Crown, Carousel & city",4592258,Deena,nan,CANNING,-32.01722,115.90956,Entire home/apt,420.0,360,14,2023-12-06,0.5,3,364,1,nan,"Western Australia, Western Australia, Australia",unknown
713392352710603229,Charming Apartment near Vatican,16943952,Paola,nan,XIII Aurelia,41.89344,12.4385,Entire home/apt,118.0,2,26,2024-09-10,4.51,1,132,26,nan,"Rome, Lazio, Italy",unknown
8943303,VERY PRIVATE STUDIO SUPER VIEWS OWN ENTRANCE,16377585,Brian & Vida,Far North District,Bay of Islands-Whangaroa Ward,-35.29193,174.09747,Private room,112.0,1,757,2024-10-15,6.9,4,235,65,nan,New Zealand,unknown
1109991818271001881,Casa Florio 2,566496938,Lorenzo,nan,Palermo,38.1207877,13.3389974,Entire home/apt,70.0,2,0,nan,nan,2,246,0,19082053C207233,"Sicily, Sicilia, Italy",unknown
1171862539838990744,Harmony Urban Loft 2BR Downtown Lake · Pool Garage,578124826,Alfonso,nan,78704,30.25924,-97.76051,Entire home/apt,179.0,1,4,2024-08-24,1.46,4,320,4,nan,"Austin, Texas, United States",unknown
1064036376023631297,Modern Apartment in downtown dallas| 2bed 2 bath,555165217,Arjun,nan,District 2,32.80095043008431,-96.77954683260428,Entire home/apt,97.0,2,39,2024-10-30,4.18,4,267,39,nan,"Dallas, Texas, United States",unknown
994104136614736679,La Canopée Bordeaux centre - Maison d'hôtes -,536025012,Murielle,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.8604934,-0.569448,Private room,70.0,2,0,nan,nan,1,245,0,nan,"Bordeaux, Nouvelle-Aquitaine, France",unknown
659139831841951546,★☆Sunnyside☆★ Locals favorite neighbor for living,204704622,Momoyo,Queens,Sunnyside,40.73654,-73.92428,Private room,46.0,30,0,nan,nan,215,61,0,nan,"New York City, New York, United States",unknown
1237221529803558932,Apartamento em Copacabana - BR,54875158,José Augusto,nan,Copacabana,-22.97191257763664,-43.18535889695388,Entire home/apt,850.0,2,0,nan,nan,1,353,0,nan,"Rio de Janeiro, Rio de Janeiro, Brazil",unknown
1085443369723074168,SMARTments - Zuhause auf Zeit im Prenzlauer Berg,148054076,SMARTments,Pankow,Prenzlauer Berg Ost,52.53017970000001,13.4549889,Entire home/apt,nan,1,3,2024-08-28,0.65,5,0,3,"Legal entity name and Legal form: SMARTments business Betriebsgesellschaft mbH <br/>Legal representatives or Trade register number: AG Fürth: HRB 13497  <br/> Entity address: Am Weichselgarten 11-13, 91058, Erlangen, Deutschland <br/>Listing address: Storkower Straße 156 A, 10407, Berlin, Deutschland","Berlin, Berlin, Germany",unknown
955340201630788946,Rustic Double Room - Waterfront - Nearby Shops,494566554,Ji,nan,City Of Kogarah,-33.986541011679634,151.13159018662412,Private room,52.0,4,16,2024-08-16,1.26,58,356,14,PID-STRA-27350,"Sydney, New South Wales, Australia",unknown
1224597101742382682,Hôtel Particulier #Paris 7 #Calme #Rooftop Jacuzzi,436103373,David Et Warren,nan,Palais-Bourbon,48.8606197,2.303298,Entire home/apt,1253.0,4,0,nan,nan,204,177,0,7510714537323,"Pays Basque, PyrÃ©nÃ©es-Atlantiques, France",unknown
17596541,White & Blue House Tinos island,118776223,Maria / Euaggelia,nan,Τήνου (Tinos),37.5557,25.18257,Entire home/apt,75.0,2,72,2024-08-31,0.82,2,251,11,00001909049,"Stockholm, Stockholms lÃ¤n, Sweden",unknown
36183661,Kokomo (Waterways - Park - Cafe),176246108,Craig,nan,Greater Geelong,-38.26528,144.61166,Entire home/apt,429.0,2,12,2023-11-26,0.21,1,329,1,nan,"Barwon South West, Vic, Victoria, Australia",unknown
22774469,Rest Relax & Discover Beautiful Apartment,159507139,Omar,nan,Miguel Hidalgo,19.43595,-99.17825,Private room,700.0,1,111,2023-01-28,1.39,3,82,0,nan,"Mexico City, Distrito Federal, Mexico",unknown
789739673739942592,Nydelig studioleilighet i sentrum av Oslo,130095483,Bahar,nan,Grünerløkka,59.92486899999999,10.757916,Entire home/apt,1314.0,3,6,2023-09-19,0.34,1,173,0,nan,"Oslo, Oslo, Norway",unknown
28980238,Charmingly Revived apartment near 4 Canti,13589373,Leanne,nan,Palermo,38.11705,13.36117,Entire home/apt,111.0,2,104,2024-09-13,1.56,2,302,33,19082053C225586,"Sicily, Sicilia, Italy",unknown
18252889,Galleria Biennale,62631903,Andre,Isole,Cannaregio,45.44058,12.34123,Entire home/apt,nan,1,216,2020-08-06,2.41,1,0,0,nan,"Venice, Veneto, Italy",unknown
1255059599362132272,Bellagio Belleview Residence,654303059,Adnan,nan,Rosedale-Moore Park,43.6721492,-79.3799059,Entire home/apt,160.0,90,0,nan,nan,1,310,0,nan,"Trentino, Trentino-Alto Adige/SÃ¼dtirol, Italy",unknown
1205973218768470974,Cozy 3 BR Home Near Penn Station,591286271,Rosemond,nan,Central,40.73624,-74.20099,Entire home/apt,200.0,1,5,2024-09-02,2.88,1,162,5,nan,"Newark, New Jersey, United States",unknown
1157899187777419140,Cozy nest in the heart of Trastevere,577888426,Massimo,nan,I Centro Storico,41.88953,12.46772,Entire home/apt,151.0,2,12,2024-08-22,3.4,1,338,12,nan,"Rome, Lazio, Italy",unknown
17274724,Budget accommodation 5,8312717,Nicky,nan,Ealing,51.50678,-0.26619,Private room,34.0,1,234,2024-09-05,2.55,4,306,31,nan,"London, England, United Kingdom",unknown
20011959,Charming Glassell Park Hillside Bungalow,4670553,Linsey,City of Los Angeles,Glassell Park,34.10688,-118.22982,Entire home/apt,nan,30,27,2020-02-17,0.33,1,0,0,HSR19-000636,"Los Angeles, California, United States",unknown
8965865,Apartment in the heart of Florence,1123662,Claudia,nan,Centro Storico,43.77015,11.24412,Entire home/apt,200.0,5,117,2022-10-12,1.09,1,0,0,nan,"Florence, Toscana, Italy",unknown
1040107292690728402,"Apartment near Waterfront, Rooftop Pool",369636918,Luna,nan,Ward 115,-33.9192387,18.4252633,Entire home/apt,791.0,2,27,2024-07-19,2.84,77,120,27,nan,"Cape Town, Western Cape, South Africa",unknown
983189951920829095,2 bed apt nr Tower Bridge,177708294,Miguel,nan,Southwark,51.49851,-0.06085,Entire home/apt,nan,4,18,2024-08-07,1.61,5,0,18,nan,"London, England, United Kingdom",unknown
1038307355082701097,jenny's panoramic apartment,545874041,Enrico,nan,I Centro Storico,41.907924234838354,12.489482035170653,Entire home/apt,231.0,3,35,2024-08-31,4.09,1,90,35,27375,"Rome, Lazio, Italy",unknown
41717447,"Cherry Tree apartment, private parking and garden",4903604,Alice,nan,Bonate Sopra,45.68047,9.55389,Entire home/apt,49.0,1,135,2024-09-13,2.39,1,130,31,IT016030C2Z4RTNF2C,"Bergamo, Lombardia, Italy",unknown
52378532,Camera Piccola con bagno,222092400,Costanza,nan,Isolotto Legnaia,43.77301,11.23433,Private room,55.0,3,1,2022-08-06,0.04,5,42,0,nan,"Florence, Toscana, Italy",unknown
979919567849230999,Studio with new renovations! For one or two.,238860126,Anastasiia,Wicklow County Council,Bray East LEA-4,53.19738671484316,-6.1023509808202325,Entire home/apt,102.0,5,3,2024-09-02,0.66,1,178,3,nan,Ireland,unknown
1042043489413126312,Discount Stays Available - Shoreditch Stay for 10,119330660,Jim,nan,Tower Hamlets,51.520307669483145,-0.0713360540351147,Entire home/apt,393.0,1,0,nan,nan,51,180,0,nan,"London, England, United Kingdom",unknown
837286752923759312,Makaha Oceanfront Studio,503316631,Molly,Honolulu,Waianae,21.47849600000001,-158.22333866931152,Entire home/apt,225.0,7,35,2024-08-23,2.01,1,181,26,"840010050053, 406, TA-127-213-7216-01","Hawaii, Hawaii, United States",unknown
23818961,Les Terrassetes - Rural apartment with shared pool,178770952,Miriam,nan,Terrades,42.30346,2.84064,Entire home/apt,184.0,2,7,2024-07-23,0.09,4,318,1,HUTG-039200,"Girona, Catalonia, Spain",unknown
25134847,New Modern Family Home In Uxbridge .,189965061,Amrik,nan,Hillingdon,51.51895,-0.47724,Entire home/apt,nan,3,7,2020-02-03,0.09,1,0,0,nan,"London, England, United Kingdom",unknown
845933502473231934,Modern house downtown,106058412,Kc,nan,Unincorporated Areas,36.13793,-115.11634,Private room,50.0,1,63,2024-09-16,3.42,4,331,46,nan,"Clark County, NV, Nevada, United States",unknown
35125835,"Waterfront Sunset House: Pool, 3-bed/2-bath, dock",240541667,Lincoln,nan,Wilton Manors,26.15626,-80.1202,Entire home/apt,225.0,180,2,2020-01-23,0.03,2,268,0,nan,"Broward County, Florida, United States",unknown
772099634597471399,2 Level Collingwood Apartment,489801739,Jacob,nan,Yarra,-37.80226,144.98504,Entire home/apt,221.0,5,0,nan,nan,1,89,0,nan,"Melbourne, Victoria, Australia",unknown
